Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
🇧🇷 FORTES NA DIREITA 🇧🇷,,206464887312827,none,,,,56280,N/A,2020-11-29 09:47:27 BRT,2020-11-29,09:47:27,Link,253,108,19,123,2,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/206464887312827/permalink/385851032707544,"""Não há absolutamente nenhuma necessidade de vacinas para extinguir a pandemia. Nunca ouvi falar tão absurdo sobre vacinas. Você não vacina pessoas que não correm o risco de contrair doenças. Você também não planeja vacinar milhões de pessoas saudáveis e em forma com uma vacina que não foi amplamente testada em seres humanos. Isso eu sei depois de 30 anos na indústria farmacêutica.""",https://anonymousincision.wordpress.com/2020/11/25/ex-vice-presidente-da-pfizer-nao-ha-necessidade-de-vacinas-a-pandemia-efetivamente-acabou/,,,"Ex-Vice-Presidente da Pfizer: ‘Não há necessidade de vacinas’, ‘a pandemia efetivamente acabou’","O Dr. Mike Yeadon, ex-vice-presidente e cientista-chefe de Alergia e Respiração da Pfizer, afirma que o impulso para uma vacina universal tem ‘o cheiro do mal’ ao qual ele ‘se opo…",,,,253,3.95
Bolsonaro 2022 🇧🇷,,147276449315225,none,,,,645617,N/A,2020-11-29 09:47:05 BRT,2020-11-29,09:47:05,Link,71,11,0,60,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/147276449315225/permalink/1209770129732513,"""Não há absolutamente nenhuma necessidade de vacinas para extinguir a pandemia. Nunca ouvi falar tão absurdo sobre vacinas. Você não vacina pessoas que não correm o risco de contrair doenças. Você também não planeja vacinar milhões de pessoas saudáveis e em forma com uma vacina que não foi amplamente testada em seres humanos. Isso eu sei depois de 30 anos na indústria farmacêutica.""",https://anonymousincision.wordpress.com/2020/11/25/ex-vice-presidente-da-pfizer-nao-ha-necessidade-de-vacinas-a-pandemia-efetivamente-acabou/,,,"Ex-Vice-Presidente da Pfizer: ‘Não há necessidade de vacinas’, ‘a pandemia efetivamente acabou’","O Dr. Mike Yeadon, ex-vice-presidente e cientista-chefe de Alergia e Respiração da Pfizer, afirma que o impulso para uma vacina universal tem ‘o cheiro do mal’ ao qual ele ‘se opo…",,,,71,-1.96
A Verdade da Justiça,,540173533629892,none,,,,2089,N/A,2021-04-02 03:58:19 BRT,2021-04-02,03:58:19,Status,22,12,0,9,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/540173533629892/permalink/544448709869041,"Dr. Michael Yeadon: “Não há absolutamente nenhuma necessidade de vacinas para extinguir a pandemia. Nunca ouvi falar tão absurdo sobre vacinas. Você não vacina pessoas que não correm o risco de contrair doenças. Você também não planeia vacinar milhões de pessoas saudáveis e em forma, com uma vacina que não foi amplamente testada em seres humanos. Isso eu sei depois de 30 anos na indústria farmacêutica.” (Michael Yeadon, pesquisador científico e vice-presidente da gigante farmacêutica Pfizer Inc.)",,,,,,,,,22,-1.77
🇧🇷 ALIANÇA REPUBLICANA 🇺🇸 PVH,,705773499989475,none,,,,13518,N/A,2020-11-30 01:10:59 BRT,2020-11-30,01:10:59,Link,22,4,1,17,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/705773499989475/permalink/825365154696975,"O Dr. Mike Yeadon, ex-vice-presidente e cientista-chefe de Alergia e Respiração da Pfizer, afirma que o impulso para uma vacina universal tem ‘o cheiro do mal’ ao qual ele ‘se oporá… vigorosamente’. Enquanto a farmacêutica Pfizer ganhou as manchetes anunciando o lançamento iminente de sua vacina COVID-19, com grande alarde, um ex-vice-presidente e cientista-chefe da empresa rejeitou categoricamente a necessidade de qualquer vacina para acabar com a pandemia de COVID-19. Em um artigo recente, o Dr. Michael Yeadon, que “passou mais de 30 anos liderando pesquisas de novos medicamentos [alergia e respiratórios] em algumas das maiores empresas farmacêuticas do mundo”, e se aposentou da Pfizer com “a posição de pesquisa mais sênior neste campo,” escreveu: Não há absolutamente nenhuma necessidade de vacinas para extinguir a pandemia. Nunca ouvi falar tão absurdo sobre vacinas. Você não vacina pessoas que não correm o risco de contrair doenças. Você também não planeja vacinar milhões de pessoas saudáveis e em forma com uma vacina que não foi amplamente testada em seres humanos. Isso eu sei depois de 30 anos na indústria farmacêutica. Os comentários do cidadão britânico vêm no final de uma crítica abrangente ao Grupo de Consultores Científicos para Emergências (SAGE), uma agência governamental do Reino Unido encarregada de aconselhar o governo central em emergências. O SAGE desempenhou um papel predominante na determinação das políticas de bloqueio público no Reino Unido, incluindo aquelas recentemente implementadas, como resposta ao vírus COVID-19. Depois de apontar que a SAGE não tinha experiência essencial no campo que está abordando, com “nenhum imunologista clínico” como membros, Yeadon destaca dois erros fundamentais que eles cometeram em suas pressuposições que fazem com que suas conclusões gerais sejam radicalmente erradas, levando à “tortura [da] população nos últimos sete meses ou mais.” Primeiro erro fundamental: presunção “ridícula” de 100% de suscetibilidade A primeira suposição errônea que o SAGE faz é que “100% da população era suscetível ao vírus e que não existia imunidade pré-existente”. Yeadon afirma que essa noção é “ridícula porque, embora o SARS-CoV-2 seja realmente novo, os coronavírus não são. Não existe um ‘vírus sem ancestral’. ” De fato, ele aponta, existem pelo menos “quatro coronavírus endêmicos indutores de resfriado comum … [que] circulam livremente no Reino Unido e em outros lugares”. Aqueles que foram infectados por “um ou mais desses coronavírus endêmicos produtores de resfriado comum no passado, têm uma imunidade [de células T] robusta e de longa duração, não apenas contra esses vírus, mas contra vírus intimamente relacionados. SARS-CoV-2 é um desses vírus intimamente relacionados.” Atacando mais uma vez a competência da SAGE, o Dr. Yeadon declara: “Não esperar tal cruzamento é … demonstrar a falta do conhecimento necessário para construir um modelo confiável o suficiente para uso.” Além disso, ele afirma que o teste de PCR comum que é usado para detectar “casos” de COVID-19 pode resultar positivo quando alguém é infectado com um desses coronavírus do resfriado comum, tornando este teste muito menos confiável. É claro que, com base nos resultados finais desses testes, muitos milhares de indivíduos foram obrigados a perturbar suas vidas e a “autocuidar-se” por até 14 dias. Finalmente, com base nos dados científicos, o Dr. Yeadon conclui que, devido à exposição anterior a coronavírus do resfriado comum, “uma proporção significativa (30%) da população entrou em 2020 armada com células T capazes de defendê-los contra SARS-CoV -2, embora nunca tivessem visto o vírus … SAGE estava ingenuamente errado ao presumir que ‘todos eram suscetíveis’. ” Segundo erro fundamental: Uma “subestimativa amadora” da taxa de infecção A segunda suposição errônea do SAGE é “A crença de que a porcentagem da população que foi infectada pode ser determinada pesquisando qual fração da população tem anticorpos” desenvolvida devido à infecção com COVID-19. Por causa dessa suposição, “o SAGE acredita que menos de 10% da população já foi infectada pelo SARS-CoV-2.” No entanto, Yeadon esclarece que “é bem sabido que nem todas as pessoas infectadas por um vírus respiratório passam a produzir anticorpos. E muitas pessoas, tendo imunidade anterior, nunca são infectadas adequadamente. ” Embora quase todos aqueles com sintomas significativos, que foram internados em um hospital, produzam anticorpos, aqueles com “respostas mais brandas ao vírus” nem “todos produzem anticorpos”. No entanto, foi demonstrado que todos os infectados têm “células T no sangue, capazes de responder ao SARS-CoV-2” e, portanto, ainda desenvolvem imunidade. Continua...",https://anonymousincision.wordpress.com/2020/11/25/ex-vice-presidente-da-pfizer-nao-ha-necessidade-de-vacinas-a-pandemia-efetivamente-acabou/,,,"Ex-Vice-Presidente da Pfizer: ‘Não há necessidade de vacinas’, ‘a pandemia efetivamente acabou’","O Dr. Mike Yeadon, ex-vice-presidente e cientista-chefe de Alergia e Respiração da Pfizer, afirma que o impulso para uma vacina universal tem ‘o cheiro do mal’ ao qual ele ‘se opo…",,,,22,-1.91
A Verdade da Justiça,,540173533629892,none,,,,1878,N/A,2021-04-01 10:27:44 BRT,2021-04-01,10:27:44,Link,20,11,1,8,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/540173533629892/permalink/544054279908484,"Opiniões de médicos, virologistas, e cientistas: Dr. Michael Yeadon: “Não há absolutamente nenhuma necessidade de vacinas para extinguir a pandemia. Nunca ouvi falar tão absurdo sobre vacinas. Você não vacina pessoas que não correm o risco de contrair doenças. Você também não planeia vacinar milhões de pessoas saudáveis e em forma, com uma vacina que não foi amplamente testada em seres humanos. Isso eu sei depois de 30 anos na indústria farmacêutica.” Van Kerkhove da OMS: “ Pelos dados que temos, ainda parece muito raro que uma pessoa assintomática consiga transmitir o vírus a um segundo indivíduo”. Prémio nobel Michael Levitt: “Não tenho dúvidas de que, quando olharmos para trás, os danos causados pelos lockdowns excederão qualquer economia de vidas por um grande factor”. Professor Isaac Ben-Israel: “Um padrão semelhante – rápido aumento de infecções até um pico na sexta semana e declínio a partir da oitava semana – é comum em todos os lugares, independentemente das políticas de resposta (…) Não se deveria fechar o país inteiro quando a maior parte da população não está em grande risco” Outros especialistas questionaram o EMA da União Europeia numa carta aberta, aqui: ",https://doctors4covidethics.medium.com/urgent-open-letter-from-doctors-and-scientists-to-the-european-medicines-agency-regarding-covid-19-f6e17c311595,,,Urgent Open Letter from Doctors and Scientists to the European Medicines Agency regarding COVID-19…,"Emer Cooke, Executive Director, European Medicines Agency, Amsterdam, The Netherlands",,,,20,-1.55
Faca na Caveira,,779797285792112,none,,,,3880,N/A,2020-11-28 21:36:10 BRT,2020-11-28,21:36:10,Link,17,11,1,2,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/779797285792112/permalink/1116361482135689,,https://www.facebook.com/100001059995157/posts/3921972671181361/,,,This is a re-share of a post,"“Não há absolutamente nenhuma necessidade de vacinas para extinguir a pandemia. Nunca ouvi falar tão absurdo sobre vacinas. Você não vacina pessoas que não correm o risco de contrair doenças. Você também não planeja vacinar milhões de pessoas saudáveis e em forma com uma vacina que não foi amplamente testada em seres humanos. Isso eu sei depois de 30 anos na indústria farmacêutica.” (Dr. Mike Yeadon, ex-vice-presidente e cientista-chefe de Alergia e Respiração da Pfizer)",,,,17,-1.29
LIBERDADE OU MORTE - Sempre!,,4157288057636569,none,,,,4682,N/A,2021-04-01 12:44:30 BRT,2021-04-01,12:44:30,Link,11,5,1,5,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/4157288057636569/permalink/4259023057463068,"Opiniões de médicos, virologistas, e cientistas: Dr. Michael Yeadon: “Não há absolutamente nenhuma necessidade de vacinas para extinguir a pandemia. Nunca ouvi falar tão absurdo sobre vacinas. Você não vacina pessoas que não correm o risco de contrair doenças. Você também não planeia vacinar milhões de pessoas saudáveis e em forma, com uma vacina que não foi amplamente testada em seres humanos. Isso eu sei depois de 30 anos na indústria farmacêutica.” Van Kerkhove da OMS: “ Pelos dados que temos, ainda parece muito raro que uma pessoa assintomática consiga transmitir o vírus a um segundo indivíduo”. Prémio nobel Michael Levitt: “Não tenho dúvidas de que, quando olharmos para trás, os danos causados pelos lockdowns excederão qualquer economia de vidas por um grande factor”. Professor Isaac Ben-Israel: “Um padrão semelhante – rápido aumento de infecções até um pico na sexta semana e declínio a partir da oitava semana – é comum em todos os lugares, independentemente das políticas de resposta (…) Não se deveria fechar o país inteiro quando a maior parte da população não está em grande risco” Outros especialistas questionaram o EMA da União Europeia numa carta aberta, aqui: ",https://doctors4covidethics.medium.com/urgent-open-letter-from-doctors-and-scientists-to-the-european-medicines-agency-regarding-covid-19-f6e17c311595,,,Urgent Open Letter from Doctors and Scientists to the European Medicines Agency regarding COVID-19…,"Emer Cooke, Executive Director, European Medicines Agency, Amsterdam, The Netherlands",,,,11,-1.82
BRASIL ACIMA DE TUDO (OFICIAL) 🇧🇷,,2039667096121879,none,,,,11291,N/A,2020-11-29 09:48:19 BRT,2020-11-29,09:48:19,Link,8,2,0,6,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2039667096121879/permalink/3533668180055089,"""Não há absolutamente nenhuma necessidade de vacinas para extinguir a pandemia. Nunca ouvi falar tão absurdo sobre vacinas. Você não vacina pessoas que não correm o risco de contrair doenças. Você também não planeja vacinar milhões de pessoas saudáveis e em forma com uma vacina que não foi amplamente testada em seres humanos. Isso eu sei depois de 30 anos na indústria farmacêutica.""",https://anonymousincision.wordpress.com/2020/11/25/ex-vice-presidente-da-pfizer-nao-ha-necessidade-de-vacinas-a-pandemia-efetivamente-acabou/,,,"Ex-Vice-Presidente da Pfizer: ‘Não há necessidade de vacinas’, ‘a pandemia efetivamente acabou’","O Dr. Mike Yeadon, ex-vice-presidente e cientista-chefe de Alergia e Respiração da Pfizer, afirma que o impulso para uma vacina universal tem ‘o cheiro do mal’ ao qual ele ‘se opo…",,,,8,-5.12
PCO -  Partido da Causa Operária,,385731844790225,none,,,,9374,N/A,2020-12-07 16:59:08 BRT,2020-12-07,16:59:08,Photo,7,2,3,0,1,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/385731844790225/permalink/4090962197600486,"da página do Antonio Gil A VACINA COVID - 19, POR O OBJECTIVO É A IMUNUDADE OU O DESPOVOAMENTO ? Por Mike Whitney naquela revista que o fb censura. “Não há absolutamente nenhuma necessidade de vacinas para extinguir a pandemia ... Não se vacinam pessoas que não correm o risco de contrair uma doença. Também não se planeiam vacinar milhões de pessoas saudáveis ​​e em forma, com uma vacina que não foi amplamente testada em seres humanos ”. Dr. Mike Yeadon PhD , ex-vice-presidente e cientista-chefe de alergia e doenças respiratórias da Pfizer “O que sabemos sobre o coronavírus com 30 anos de experiência é que uma vacina contra tal vírus tem uma peculiaridade única, que é qualquer tentativa de fazer a vacina resultar na criação de uma classe de anti-corpos que realmente tornam as pessoas vacinadas mais doentes quando, em última análise, sofrem exposição do vírus selvagem. ” Robert F. Kennedy Jr. Aqui está o que eu acho que vem acontecendo actualmente no nosso país e em grande parte do mundo ocidental. Uma crise de saúde pública - que foi fabricada e eliminada antes do surto inicial em Wuhan, China - foi usada para impedir as liberdades civis de longa data, fortalecer a autoridade dos líderes políticos, colapsar a economia, refazer dramaticamente as relações sociais básicas e impor controle absoluto sobre o trabalho, a escola, as reuniões e as actividades recreativas. A política pública agora é definida por tecnocratas não eleitos que operam sob a cobertura de organizações que soam como nobres que são inteiramente controladas pelas maiores corporações do mundo e pelos oligarcas mais ricos. O presidente Dwight Eisenhower antecipou este cenário preocupante 70 anos atrás, quando disse: “No entanto, ao manter a pesquisa e a descoberta científicas com respeito, como devemos, devemos também estar alertas para o perigo igual e oposto de que as políticas públicas possam tornar-se cativas de uma elite científico-tecnológica.” Bingo. Esta é a situação na América hoje. Todo o poder real foi concedido a uma oligarquia globalista que opera atrás da cortina de funcionários do governo corruptos e especialistas em saúde pública. Isso levanta a questão de se a comoção em torno do Coronavirus emergiu como uma reação espontânea e apropriada a uma pandemia letal e de rápida propagação ou se a histeria foi muito exagerada (a taxa de mortalidade por infecção é de 0,26% ou 1 em 400) para implementar um processo transformacional da agenda político-social que não apenas erradicará a democracia e os direitos humanos básicos, mas também abrirá o caminho para vacinas perigosas que reduzirão drasticamente o crescimento populacional, que é um objectivo amplamente partilhado entre as elites ricas. Vocês ficariam surpresos em saber que vacinas têm sido usadas na África, nas Filipinas, na Nicarágua e no México para interromper a fertilidade? Ficariam chocados em saber que os mandarins “bonzinhos” –que querem salvar o mundo da super-população e do aquecimento global– usaram vacinas tóxicas em mulheres jovens desavisadas que não perceberam que estavam a ser usadas como ratos de laboratório numa maligna experiência de eugenia? Isto é de um artigo da Global Research: “De acordo com LifeSiteNews, uma publicação católica, a Associação de Médicos Católicos do Quénia acusa a UNICEF e a OMS de esterilizar milhões de meninas e mulheres sob a cobertura de um programa de vacina anti-tétano patrocinado pelo governo do Quénia ... … Todas as seis amostras deram positivo para o antígeno HCG usado em vacinas anti-fertilidade, mas foi encontrados presentes em vacinas contra o tétano direcionadas a meninas e mulheres em idade reprodutiva. O Dr. Ngare, porta-voz da Associação de Médicos Católicos do Quénia, afirmou num boletim divulgado em 4 de novembro: “Isto provou os nossos piores medos; que esta campanha da OMS nada tem a ver com a erradicação do tétano neo-natal, mas um exercício de esterilização em massa de controle populacional vigoroso e bem coordenado usando uma vacina comprovadamente reguladora da fertilidade. Essa evidência foi apresentada ao Ministério da Saúde antes da terceira rodada de imunização, mas foi ignorada ”. (“ Esterilização em massa”: Médicos quenianos encontram agente anti-fertilidade na vacina antitetânica da ONU? “, Pesquisa Global ) Tudo parece bastante suspeito, não é, especialmente porque não houve crise de tétano no Quênia para começar. O Quênia era apenas o campo de testes para vacinas destinadas a atingir objetivos mais diabólicos. Por exemplo, por que razão uma campanha anti tétano teria como alvo apenas mulheres entre 14 e 49 anos? Por que a campanha excluiu meninas, meninos e homens igualmente susceptíveis ao tétano? Por quê? Vocês sabem porque. É porque o verdadeiro objectivo não tinha nada a ver com o tétano. O tétano foi apenas o pretexto usado para ocultar as actividades das elites globalistas que estão trabalhando as torções de sua estratégia de despovoamento. Dê uma olhada neste comunicado de imprensa da (truncated)",https://www.facebook.com/photo.php?fbid=3846532985378594&set=gm.4090962197600486&type=3,,,,,,,,7,-3.57
EDUARDO BOLSONARO [OFICIAL],,261034991653232,none,,,,43659,N/A,2020-11-25 22:28:23 BRT,2020-11-25,22:28:23,Photo,6,4,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/261034991653232/permalink/376809466742450,,https://www.facebook.com/photo.php?fbid=188904232847798&set=p.188904232847798&type=3,,"Ex-Vice-Presidente da Pfizer: 'Não há necessidade de vacinas', 'a pandemia efetivamente acabou' FB/ANONYMOUSINCISION ""Não há absolutamente nenhuma necessidade de vacinas para extinguir a pandemia. Nunca ouvi falar tão absurdo sobre vacinas. Você não vacina pessoas que não correm 0 risco de contrair doenças. Você também não planeja vacinar milhões de pessoas saudáveis e em forma com uma vacina que não foi amplamente testada em seres humanos.""",Paula,"Eu sempreeee achei isso!!! 

https://anonymousincision.wordpress.com/2020/11/25/ex-vice-presidente-da-pfizer-nao-ha-necessidade-de-vacinas-a-pandemia-efetivamente-acabou/",,,,6,-10.67
