Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Bolsonaro 2022 🇧🇷,,147276449315225,none,,,,644378,N/A,2021-01-27 19:30:37 BRT,2021-01-27,19:30:37,Link,37,12,7,16,0,0,1,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/147276449315225/permalink/1255324695177056,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,37,-3.76
Bolsonaro 2022 🇧🇷,,147276449315225,none,,,,644632,N/A,2021-01-29 21:16:05 BRT,2021-01-29,21:16:05,Status,33,14,0,18,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/147276449315225/permalink/1256862725023253,"UMA DOSE DA VACHINA $ 58,20. UMA DOSE DA OXFORD $ 3, 40. ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSES PREÇOS?? Mas o leite condensado 🙄",,,,,,,,,33,-5.06
Bolsonaro 2022 🇧🇷,,147276449315225,none,,,,644652,N/A,2021-01-28 21:14:38 BRT,2021-01-28,21:14:38,Link,33,13,1,17,0,0,0,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/147276449315225/permalink/1256132045096321,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,33,-4.21
FORÇABRASIL,,561813371057548,none,,,,281838,N/A,2021-01-27 23:15:23 BRT,2021-01-27,23:15:23,Link,32,7,8,16,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/561813371057548/permalink/1073844319854448,???,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,32,-1.62
Meu Partido é o Brasil,,401659387379761,none,,,,11336,N/A,2021-01-26 23:03:23 BRT,2021-01-26,23:03:23,Link,23,7,0,11,0,3,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/401659387379761/permalink/723805155165181,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,23,1
Pensadores de direita,,2747936808587068,none,,,,20348,N/A,2021-01-28 08:16:09 BRT,2021-01-28,08:16:09,Link,22,12,1,9,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2747936808587068/permalink/3588262381221169,???,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,22,-1.5
#Globolixo,,1844897409130363,learning,,,,92684,N/A,2021-01-26 23:03:29 BRT,2021-01-26,23:03:29,Link,22,9,0,13,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1844897409130363/permalink/3031821460437946,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,22,-2.73
SOMOS TODOS BOLSONARO 2022,,351607929091084,none,,,,10325,N/A,2021-01-26 17:58:49 BRT,2021-01-26,17:58:49,Link,22,6,1,15,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/351607929091084/permalink/769945663923973,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,22,1.05
Sérgio Moro TRAIDOR,,1567956043516069,none,,,,21489,N/A,2021-01-28 22:42:35 BRT,2021-01-28,22:42:35,Photo,22,7,4,7,0,1,0,0,3,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1567956043516069/permalink/2701963706781958,,https://www.facebook.com/photo.php?fbid=10223844147749175&set=p.10223844147749175&type=3,,"UMA DOSE DA VACHINA $ 58,20. UMA DOSE DA OXFORD $ 3, 40. ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",Marconi,"Será que esse pessoal não se acanha em roubar,  mesmo depois de tanta desgraça?",,,,22,-1.77
SOMOS TODOS BOLSONARO 2022,,351607929091084,none,,,,10325,N/A,2021-01-26 17:58:44 BRT,2021-01-26,17:58:44,Link,20,7,1,12,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/351607929091084/permalink/769945633923976,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,20,-1.05
BRASIL ACIMA DE TUDO (OFICIAL) 🇧🇷,,2039667096121879,none,,,,11903,N/A,2021-02-01 20:07:32 BRT,2021-02-01,20:07:32,Link,18,9,3,5,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2039667096121879/permalink/3697905746964664,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,18,-2.28
🇧🇷 FORTES NA DIREITA 🇧🇷,,206464887312827,none,,,,56080,N/A,2021-01-26 17:58:35 BRT,2021-01-26,17:58:35,Link,17,6,0,11,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/206464887312827/permalink/421478932478087,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,17,-3.76
Brasil Unido jamais será vencido.,,1083815718468327,none,,,,4840,N/A,2021-01-27 19:30:39 BRT,2021-01-27,19:30:39,Link,17,8,2,6,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1083815718468327/permalink/1729843893865503,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,17,-1.65
Grupo #Fechado com Bolsonaro,,588842925089487,none,,,,226968,N/A,2021-01-26 23:03:24 BRT,2021-01-26,23:03:24,Link,16,9,3,4,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/588842925089487/permalink/763924037581374,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,16,-8.62
Tarcísio Gomes de Freitas Ministro da Infraestrutura [Eu Apoio],,654629492136868,none,,,,16534,N/A,2021-01-27 07:19:19 BRT,2021-01-27,07:19:19,Photo,13,3,2,6,0,1,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/654629492136868/permalink/786170025649480,,https://www.facebook.com/photo.php?fbid=3500223256770411&set=p.3500223256770411&type=3,,"UMA DOSE DA VACHINA $ 58,20. UMA DOSE DA OXFORD $ 3, 40. ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",Marco,,,,,13,-1.69
FORÇA E HONRA - 38 Jair Bolsonaro - Aliança Pelo Brasil,,1438250046381929,none,,,,26099,N/A,2021-01-27 23:16:15 BRT,2021-01-27,23:16:15,Link,13,6,0,5,0,0,1,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1438250046381929/permalink/1667781590095439,???,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,13,-3.69
Direita Cearense,,627164051459592,none,,,,2152,N/A,2021-02-02 10:12:33 BRT,2021-02-02,10:12:33,Photo,13,9,0,3,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/627164051459592/permalink/852973922211936,,https://www.facebook.com/photo.php?fbid=424846462119091&set=p.424846462119091&type=3,,"UMA DOSE DA VACHINA $ 58,20. UMA DOSE DA OXFORD $ 3, 40. ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",João Santos,,,,,13,-2.54
Grupo do Movimento Brasil à Direita,,577614125933249,none,,,,216857,N/A,2021-01-27 23:15:38 BRT,2021-01-27,23:15:38,Link,13,5,0,7,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/577614125933249/permalink/1627871234240861,???,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,13,-4.31
Jornalista Caio Coppolla [Eu Apoio],,307554610367572,none,,,,61302,N/A,2021-01-29 09:38:07 BRT,2021-01-29,09:38:07,Photo,12,4,1,4,0,0,0,1,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/307554610367572/permalink/435996444190054,,https://www.facebook.com/photo.php?fbid=5533283540018779&set=p.5533283540018779&type=3,,"UMA DOSE DA VACHINA $ 58,20. UMA DOSE DA OXFORD $ 3, 40. ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",Fernando,SERÁ QUE A GLOBO ESTÁ GANHANDO COMISSÃO ??? MINISTÉRIO PÚBLICO FIQUE ATENTO!,,,,12,-5.5
NAÇÃO BOLSONARIANA 2022,,1224957990848536,none,,,,189129,N/A,2021-01-29 09:21:09 BRT,2021-01-29,09:21:09,Link,12,5,1,6,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1224957990848536/permalink/5836010946409861,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,12,-3.83
PORTA DE PRIVADA.,,585601554798011,none,,,,48109,N/A,2021-01-27 19:30:27 BRT,2021-01-27,19:30:27,Link,11,0,2,6,0,2,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/585601554798011/permalink/4225762690781861,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,11,-2.73
"REGINA DUARTE, A ETERNA NAMORADINHA, SEMPRE LEAL AO BRASIL !",,2499715230287560,none,,,,60684,N/A,2021-01-29 09:37:48 BRT,2021-01-29,09:37:48,Photo,6,3,2,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2499715230287560/permalink/2827726940819719,,https://www.facebook.com/photo.php?fbid=5533283540018779&set=p.5533283540018779&type=3,,"UMA DOSE DA VACHINA $ 58,20. UMA DOSE DA OXFORD $ 3, 40. ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",Fernando,SERÁ QUE A GLOBO ESTÁ GANHANDO COMISSÃO ??? MINISTÉRIO PÚBLICO FIQUE ATENTO!,,,,6,-11.5
Endireita Ubatuba/SP,,1858815814401510,none,,,,6156,N/A,2021-02-03 01:16:27 BRT,2021-02-03,01:16:27,Photo,6,4,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1858815814401510/permalink/2964742697142144,,https://www.facebook.com/photo.php?fbid=3764126203679961&set=p.3764126203679961&type=3,,"UMA DOSE DA VACHINA $ 58,20. UMA DOSE DA OXFORD $ 3, 40. ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",Sandeprim,,,,,6,-4.33
ITAGUAÍ SEM LIMITES. 😈,,262853457400822,none,,,,7441,N/A,2021-01-26 22:01:56 BRT,2021-01-26,22:01:56,Status,5,2,1,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/262853457400822/permalink/1364008787285278,"UMA DOSE DA VACHINA $ 58,20. UMA DOSE DA OXFORD $ 3, 40. ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,,,,,,5,-5
BRASIL ACIMA DE TUDO (OFICIAL) 🇧🇷,,2039667096121879,none,,,,11878,N/A,2021-01-28 17:50:48 BRT,2021-01-28,17:50:48,Link,5,1,0,4,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2039667096121879/permalink/3687753961313176,,https://www.facebook.com/100000327976986/posts/3783893388298223/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,5,-8.2
São Gonçalo Informa,,326864177466434,none,,,,14754,N/A,2021-01-29 09:37:40 BRT,2021-01-29,09:37:40,Photo,5,2,1,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/326864177466434/permalink/1860622704090566,,https://www.facebook.com/photo.php?fbid=5533283540018779&set=p.5533283540018779&type=3,,"UMA DOSE DA VACHINA $ 58,20. UMA DOSE DA OXFORD $ 3, 40. ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",Fernando,SERÁ QUE A GLOBO ESTÁ GANHANDO COMISSÃO ??? MINISTÉRIO PÚBLICO FIQUE ATENTO!,,,,5,-0.64
Aliança pelo Brasil Bolsonaro 2022,,434231760823284,none,,,,5199,N/A,2021-01-29 13:51:14 BRT,2021-01-29,13:51:14,Link,5,3,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/434231760823284/permalink/768164660763324,"A OAB, PT, PSOL, PCDOB, JORNAZISTAS.. QUESTIONARAM ISSO ? VIU O FHC, LULA, DILMA, SARNEY, DEPUTADOS E SENADORES DA ESQUERDA QUESTIONAR E FAZER O MESMO MIMIMI QUE FIZERAM SOBRE A COMPRA DO LEITE CONDENSADO ??",https://www.facebook.com/100003299688157/posts/3964484543671496/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,5,-4.8
Brasil Acima de tudo sem corruptos.......,,246337353467791,none,,,,280,N/A,2021-01-26 17:58:57 BRT,2021-01-26,17:58:57,Link,4,1,2,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/246337353467791/permalink/318871229547736,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,4,-5
Jornalista Luís Ernesto Lacombe [Eu apoio],,310284690142071,none,,,,116041,N/A,2021-01-29 22:51:47 BRT,2021-01-29,22:51:47,Status,4,1,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/310284690142071/permalink/473114143859124,"UMA DOSE DA VACHINA $ 58,20. UMA DOSE DA OXFORD $ 3, 40. ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,,,,,,4,-14.25
EDUARDO BOLSONARO [OFICIAL],,261034991653232,none,,,,43891,N/A,2021-01-28 21:26:36 BRT,2021-01-28,21:26:36,Link,4,1,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/261034991653232/permalink/414296269660436,,https://www.facebook.com/100001705082888/posts/3656625704404230/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.

UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO ??",,,,4,-24.25
aliança pelo Brasil Rio de janeiro,,340050773130687,work_team,,,,821,N/A,2021-02-02 10:12:02 BRT,2021-02-02,10:12:02,Photo,4,1,0,2,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/340050773130687/permalink/1051437048658719,,https://www.facebook.com/photo.php?fbid=424846462119091&set=p.424846462119091&type=3,,"UMA DOSE DA VACHINA $ 58,20. UMA DOSE DA OXFORD $ 3, 40. ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",João Santos,,,,,4,-0.71
"CONCHAS, OLHOS ABERTOS.",,635019783327301,none,,,,2062,N/A,2021-01-31 09:06:47 BRT,2021-01-31,09:06:47,Link,4,3,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/635019783327301/permalink/1844891252340142,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,4,-6.5
CAPITÃO NELSON  - PREFEITO DE SÃO GONÇALO - RJ,,421359272601929,none,,,,21245,N/A,2021-01-29 09:37:32 BRT,2021-01-29,09:37:32,Photo,3,0,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/421359272601929/permalink/471258824278640,,https://www.facebook.com/photo.php?fbid=5533283540018779&set=p.5533283540018779&type=3,,"UMA DOSE DA VACHINA $ 58,20. UMA DOSE DA OXFORD $ 3, 40. ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",Fernando,SERÁ QUE A GLOBO ESTÁ GANHANDO COMISSÃO ??? MINISTÉRIO PÚBLICO FIQUE ATENTO!,,,,3,-10.67
Grupo da Página Espedito Paulo Advocacia,,1790920847647843,none,,,,1190,N/A,2021-01-30 06:40:06 BRT,2021-01-30,06:40:06,Link,3,0,3,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1790920847647843/permalink/5068494809890414,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,3,-0.8
"""SUA CIDADE E SEUS VALORES""",,180723732036886,none,,,,11729,N/A,2021-01-29 19:46:03 BRT,2021-01-29,19:46:03,Photo,3,2,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/180723732036886/permalink/3493442567431636,,https://www.facebook.com/photo.php?fbid=5533283540018779&set=p.5533283540018779&type=3,,"UMA DOSE DA VACHINA $ 58,20. UMA DOSE DA OXFORD $ 3, 40. ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",Fernando,SERÁ QUE A GLOBO ESTÁ GANHANDO COMISSÃO ??? MINISTÉRIO PÚBLICO FIQUE ATENTO!,,,,3,-11.33
JAIR MESSIAS BOLSONARO,,1660323857593756,none,,,,123452,N/A,2021-01-28 21:30:20 BRT,2021-01-28,21:30:20,Link,3,1,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1660323857593756/permalink/2684944418465023,,https://www.facebook.com/100001705082888/posts/3656625704404230/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.

UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO ??",,,,3,-15.67
Três Corações - Eleições 2020,,288199272449087,none,,,,818,N/A,2021-01-26 17:58:53 BRT,2021-01-26,17:58:53,Link,2,0,1,0,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/288199272449087/permalink/417667869502226,,https://www.facebook.com/100003116771533/posts/3546976712082853/,,,This is a re-share of a post,"UMA DOSE DA VACHINA $ 58,20.
UMA DOSE DA OXFORD $ 3, 40. 
ALGUÉM JA VIU A IMPRENSA QUESTIONAR ESSE PREÇO??",,,,2,-0.85
